# format: T+HH:MM:SS | wall | epoch | speaker(MBTI/trait) -> listener | text
T+00:00:13 | 01:46:51 | 1784566011000 | 風間エマ#b5b(INFJ/心配性) -> None | よし、道具作成のために原木を収集するは達成だ。
T+00:02:12 | 01:48:50 | 1784566130000 | 小柳ハル#dea(ESFJ/正義感が強い) -> None | はじめまして、小柳ハルよ。私も今から石材を集めて拠点を強化するつもりだから、採石場で効率的に作業を分担しましょう。
T+00:02:13 | 01:48:51 | 1784566131000 | 榎本ソラ#3f3(ESFP/好奇心旺盛) -> None | よし、作業台で木のツルハシを作るは達成だ。
T+00:02:15 | 01:48:53 | 1784566133000 | 森野ミオ#e1a(ESFP/怒りっぽい) -> None | はじめまして、森野ミオよ。あーもう、そんな石掘りの話より、この辺り暗くて死にそうだから私は原木を集めてたいまつを作るわ、じゃあね！
T+00:02:17 | 01:48:55 | 1784566135000 | 西森オト#ff3(INTP/臆病) -> None | 皆様、はじめまして。私は拠点に戻って荷物を整理し、まずは身の回りを整えることに集中しようと思います。それぞれ必要な備えが異なりますから、協力できることがあればまたの機会にしましょう。
T+00:02:19 | 01:48:57 | 1784566137000 | 大川イオ#5c4(ESFJ/心配性) -> None | 小柳さん、同じ目的ですね。効率的な採掘のために、ぜひ協力して石材を集めましょうね。私はまず石を8個掘ることを目標に動きますね。
T+00:02:19 | 01:48:57 | 1784566137000 | 林カイ#48a(ISFP/皮肉屋) -> None | よし、食料（appleやベリー類）を収集するは達成だ。
T+00:02:21 | 01:48:59 | 1784566139000 | 小柳ハル#dea(ESFJ/正義感が強い) -> None | 大川さん、同意見よ。石を8個集めるなら、採石場で手際よく掘り進めて、さっさと拠点の補強へ回るわ。それじゃ、私は採石場へ向かって石を掘るから、あなたも後から来なさい。
T+00:02:23 | 01:49:01 | 1784566141000 | 森野ミオ#e1a(ESFP/怒りっぽい) -> None | へえ、二人で仲良くやってなよ。私はさっさと原木を伐りに行ってたいまつを作るから、邪魔しないでよね！
T+00:02:25 | 01:49:03 | 1784566143000 | 西森オト#ff3(INTP/臆病) -> None | 皆様、それぞれの目的のために頑張ってください。私はこれで失礼します。
T+00:02:30 | 01:49:08 | 1784566148000 | 大川イオ#5c4(ESFJ/心配性) -> None | 小柳さんとの約束もありますし、さっさと採石場へ向かって石を8個掘り集めないとですね。近くに落ちているリンゴも拾っておきましょう。
T+00:02:35 | 01:49:13 | 1784566153000 | 石川ナギ#6c2(ISTP/世話好き) -> None | はじめまして。石川ナギです。拠点の整理と効率化のために、これから採石場で石を掘りに行くところです。お二人は何か作業中ですか？
T+00:02:37 | 01:49:15 | 1784566155000 | 谷口アル#a65(INTJ/のんき) -> None | はじめまして、谷口アルです。私も採石場で石を掘る計画であり、作業効率を高めるために同行し協力しましょう。
T+00:02:39 | 01:49:17 | 1784566157000 | 石川エマ#0c5(INTJ/頑固) -> None | はじめまして、石川エマです。私も採石場での石の採掘を計画していますが、林ソラ氏と作業場所の調整を行っています。効率を優先するため、掘削エリアを明確に分けるべきでしょう。
T+00:02:41 | 01:49:19 | 1784566159000 | 西森オト#ff3(INTP/臆病) -> None | …皆さんは活発ですね。私はもう少しだけ木材を頂いて、静かな場所で荷物を整えることにします。
T+00:02:41 | 01:49:19 | 1784566159000 | 石川ナギ#6c2(ISTP/世話好き) -> None | 効率重視の提案に賛成です。私は北側のエリアで掘削を進めますので、それぞれの場所で作業を始めましょう。
T+00:02:43 | 01:49:21 | 1784566161000 | 谷口アル#a65(INTJ/のんき) -> None | 承知した。私は南側の掘削エリアで石を採掘し、効率を最大化する。それでは作業に取り掛かろう。
T+00:02:45 | 01:49:23 | 1784566163000 | 柏木ダイ#8f4(ENFP/強欲) -> None | よし、木製のツルハシを作成するは達成だ。
T+00:02:45 | 01:49:23 | 1784566163000 | 石川エマ#0c5(INTJ/頑固) -> None | それでは私は南西の採石場に向かい、石の採掘を開始します。それぞれのエリアで効率的に石を確保しましょう。
T+00:02:50 | 01:49:28 | 1784566168000 | 西森オト#ff3(INTP/臆病) -> None | よし、原木を1つ入手して拠点へ戻るは達成だ。
T+00:02:58 | 01:49:36 | 1784566176000 | 小柳ナギ#9e9(ESFP/負けず嫌い) -> None | よし、採石場で丸石を採掘するは達成だ。
T+00:03:02 | 01:49:40 | 1784566180000 | 石川ソラ#b94(ESTP/頑固) -> None | よし、採石場で石を掘り、石のツルハシを作るための材料を確保するは達成だ。
T+00:03:05 | 01:49:43 | 1784566183000 | 川原フウ#f33(ENFP/心配性) -> None | はじめまして、川原フウだ。私は東の採石場で黙々と石を掘って、誰にも頼らず最強の道具を作る予定だ。邪魔さえしなければ、各自好きにすればいいさ。
T+00:03:07 | 01:49:45 | 1784566185000 | 石川エマ#0c5(INTJ/頑固) -> None | はじめまして、石川エマです。私は南西の採石場で石を採掘し、石器への更新を最優先事項としています。各自の領域を尊重し、作業の重複を避けるのが効率的でしょう。それでは、採石場へ向かいます。
T+00:03:10 | 01:49:48 | 1784566188000 | 風間ダイ#f7c(INTP/心配性) -> None | 私は北側の採石場で石を掘り、石製のツルハシを作る予定です。皆さん、効率を考慮しつつも、もしもの時は連携できるようにお願いしますね。
T+00:03:12 | 01:49:50 | 1784566190000 | 榎本ハル#0c8(ISTP/世話好き) -> None | 榎本ハルだ。私は南東の採石場で石材を集め、かまどを作る。非効率な連携は無用だ、各自持ち場で集中しよう。
T+00:03:14 | 01:49:52 | 1784566192000 | 川原フウ#f33(ENFP/心配性) -> None | みんな揃いも揃って効率ばかり気にして、飽き飽きするね。私は東の採石場で黙々と石を掘るから、これ以上誰にも指図されたくないね。それじゃあな。
T+00:03:16 | 01:49:54 | 1784566194000 | 石川エマ#0c5(INTJ/頑固) -> None | 各々の領域で成果を出すのが最も合理的だ。私は予定通り南西の採石場へ向かい、石の採掘を開始する。
T+00:03:17 | 01:49:55 | 1784566195000 | 石川ソラ#b94(ESTP/頑固) -> None | よし、石のツルハシを作るは達成だ。
T+00:03:18 | 01:49:56 | 1784566196000 | 風間ダイ#f7c(INTP/心配性) -> None | 皆さんそれぞれの採石計画、了解しました。私は予定通り北側の採石場へ戻り、石材の確保と道具のアップグレードを完遂します。
T+00:03:19 | 01:49:57 | 1784566197000 | 小柳ナギ#9e9(ESFP/負けず嫌い) -> None | よし、拠点を整備するためにチェストを作るは達成だ。
T+00:03:20 | 01:49:58 | 1784566198000 | 榎本ハル#0c8(ISTP/世話好き) -> None | 各自の計画は把握した。これ以上時間を食う余裕はない、南東の採石場へ向かう。
T+00:03:24 | 01:50:02 | 1784566202000 | 風間ダイ#f7c(INTP/心配性) -> None | よし、北側の採石場で石を3つ確保するは達成だ。
T+00:03:25 | 01:50:03 | 1784566203000 | 石川エマ#0c5(INTJ/頑固) -> None | 採石場が他者で溢れている以上、作業台を確保して石のツルハシを最短で完成させる手順に切り替える。無駄な待機は効率を著しく下げる。
T+00:03:25 | 01:50:03 | 1784566203000 | 東雲ソラ#358(ENTP/臆病) -> None | よし、石材を調達して石のツルハシを制作するは達成だ。
T+00:03:26 | 01:50:04 | 1784566204000 | 石川ソラ#b94(ESTP/頑固) -> None | はじめまして、石川ソラだ。俺はこれから拠点にかまどを設置して精錬環境を整えるつもりだが、お前たちは何をしているんだ？
T+00:03:28 | 01:50:06 | 1784566206000 | 真砂アル#ef2(ESFJ/強欲) -> None | はじめまして、真砂アルだ。私は現在、拠点強化のために採石場で石を掘り出し、より効率的なツールを作る計画を進めている。君たちが各々の役割で動くのは勝手だが、私の作業の邪魔だけはしないでもらいたい。
T+00:03:28 | 01:50:06 | 1784566206000 | 谷口ジン#e39(ENTP/怒りっぽい) -> None | よし、採石場で石を掘り出すは達成だ。
T+00:03:30 | 01:50:08 | 1784566208000 | 小柳イオ#e51(ESFJ/皮肉屋) -> None | はじめまして、小柳イオです。私はこれから石材を収集して道具を強化する予定ですので、お互い干渉せずに作業を進めましょう。
T+00:03:32 | 01:50:10 | 1784566210000 | 西森ミオ#781(INFJ/好奇心旺盛) -> None | よし、採石場で石を掘って石のツルハシの材料を確保するは達成だ。
T+00:03:32 | 01:50:10 | 1784566210000 | 石川ソラ#b94(ESTP/頑固) -> None | 干渉する気はない、自分の計画通り進めるだけだ。かまどを設置して精錬環境を整えたら、俺は次の工程に取り掛かる。
T+00:03:33 | 01:50:11 | 1784566211000 | 榎本ソラ#3f3(ESFP/好奇心旺盛) -> None | よし、作業台の近くにチェストを設置するは達成だ。
T+00:03:35 | 01:50:13 | 1784566213000 | 真砂アル#ef2(ESFJ/強欲) -> None | 各自の計画は理解した。私は北東の採石場で作業を続けるので、各自の担当エリアを荒らすような真似はくれぐれも控えてくれ。
T+00:03:35 | 01:50:13 | 1784566213000 | 西森オト#ff3(INTP/臆病) -> 谷口ジン#e39 | はじめまして、西森オトと申します。私は今、拠点のチェストに荷物を整理して片付けをしようとしているところなのですが、谷口さんはこれから何か作業をされる予定でしょうか？
T+00:03:37 | 01:50:15 | 1784566215000 | 小柳イオ#e51(ESFJ/皮肉屋) -> None | 各自の領分を守るという点では意見が一致したようですね。私は南西の採石場へ向かって石材の収集を開始しますので、あとはご自由に。
T+00:03:37 | 01:50:15 | 1784566215000 | 谷口ジン#e39(ENTP/怒りっぽい) -> 西森オト#ff3 | はじめまして、谷口ジンだ。私は今、かまどを設置して効率的な作業環境を整えようとしているところだよ。西森さんは拠点の整理中か、なら私はこのまま作業に戻らせてもらう。
T+00:03:38 | 01:50:16 | 1784566216000 | 風間ダイ#f7c(INTP/心配性) -> None | よし、石製のツルハシを制作するは達成だ。
T+00:03:38 | 01:50:16 | 1784566216000 | 小柳ジン#080(ENFP/頑固) -> None | よし、採石場で石を採掘するは達成だ。
T+00:03:40 | 01:50:18 | 1784566218000 | 西森オト#ff3(INTP/臆病) -> 谷口ジン#e39 | かまどの設置ですか、それは素晴らしいですね。作業環境が整うことは何よりの安心材料ですから、谷口さんの作業が上手くいくよう応援しています。それでは、私はこれで失礼いたします。
T+00:03:40 | 01:50:18 | 1784566218000 | 風間ダイ#f7c(INTP/心配性) -> 石川エマ#0c5 | 石川さん、作業中失礼します。北側の採石で石材確保は一段落しましたが、南西の進み具合はどうですか？私はこれから拠点の備蓄を整理して、かまどの設置を検討する予定です。
T+00:03:41 | 01:50:19 | 1784566219000 | 石川ソラ#b94(ESTP/頑固) -> None | よし、かまどを作成して設置するは達成だ。
T+00:03:41 | 01:50:19 | 1784566219000 | 西森ミオ#781(INFJ/好奇心旺盛) -> None | よし、石のツルハシをクラフトして、作業効率を劇的に向上させる。は達成だ。
T+00:03:42 | 01:50:20 | 1784566220000 | 石川エマ#0c5(INTJ/頑固) -> 風間ダイ#f7c | 南西の採石場での採掘は順調に進んでいる。石のツルハシを作るための素材が揃い次第、即座に作成へ移行する予定だ。自身の備蓄整理に励んでくれ。
T+00:03:42 | 01:50:20 | 1784566220000 | 谷口ジン#e39(ENTP/怒りっぽい) -> 西森オト#ff3 | 応援は無用だ、結果が全てだからな。私はかまどを完成させて、さっさと効率的な生産体制を確立するよ。じゃあな。
T+00:03:44 | 01:50:22 | 1784566222000 | 風間ダイ#f7c(INTP/心配性) -> 石川エマ#0c5 | 順調なようで何よりです。整理のついでにかまどの設置場所を検討したいのですが、南西の採石場付近で共有の作業スペースを設ける案についてはどうお考えですか？
